timestamp,tunnel_id,source,target,overlay_type,ike_state,sa_bytes_tx,rekey_seconds_remaining,latency_ms,jitter_ms,packet_loss_pct,tunnel_health_score,dpd_failures,fault_active,fault_type
2026-06-24T09:05:00,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,163584629,2986,15.19,1.48,0.0199,91.6,1,0,normal
2026-06-24T09:05:00,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,212747611,2255,16.2,1.61,0.0202,95.9,2,0,normal
2026-06-24T09:05:00,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,REKEYING,197909771,1520,39.21,13.47,8.0193,66.1,10,1,mpls_tunnel_degradation
2026-06-24T09:05:00,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,217594156,1670,15.19,1.55,0.0204,99.7,2,0,normal
2026-06-24T09:05:00,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,355787129,1930,14.69,1.46,0.0191,99.2,2,0,normal
2026-06-24T09:05:00,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,238799218,1232,15.1,1.49,0.0194,97.8,3,0,normal
2026-06-24T09:05:00,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,48044851,2812,15.76,1.52,0.0203,100,3,0,normal
2026-06-24T09:05:00,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,300722347,3584,15.52,1.42,0.0211,99.0,0,0,normal
2026-06-24T09:05:00,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,220830180,1369,14.89,1.42,0.0197,95.7,0,0,normal
2026-06-24T09:05:00,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,178203172,2726,14.96,1.58,0.02,97.1,0,0,normal
2026-06-24T09:05:00,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,322644517,2848,16.11,1.5,0.0205,97.2,2,0,normal
2026-06-24T09:05:00,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,417622347,1486,16.25,1.57,0.0195,99.2,3,0,normal
2026-06-24T09:05:00,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,374409681,2068,16.29,1.45,0.0219,100,3,0,normal
2026-06-24T10:05:30,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,253649911,2034,14.79,1.51,0.0186,100,1,0,normal
2026-06-24T10:05:30,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,62034112,1935,14.06,1.27,0.0196,96.7,3,0,normal
2026-06-24T10:05:30,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,230376232,1823,15.28,1.44,0.0198,88.3,2,0,normal
2026-06-24T10:05:30,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,37307759,3067,15.27,1.45,0.0191,96.9,0,0,normal
2026-06-24T10:05:30,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,477576455,2833,14.0,1.45,0.0198,95.1,3,0,normal
2026-06-24T10:05:30,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,363738358,3080,15.56,1.41,0.0201,98.1,3,0,normal
2026-06-24T10:05:30,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,444828083,2057,13.39,1.41,0.0222,99.0,1,0,normal
2026-06-24T10:05:30,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,382999526,1963,15.1,1.54,0.0216,98.0,2,0,normal
2026-06-24T10:05:30,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,436466115,3151,15.19,1.45,0.0202,93.4,1,0,normal
2026-06-24T10:05:30,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,336861794,3599,17.36,1.53,0.0211,93.7,2,0,normal
2026-06-24T10:05:30,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,436819573,1736,15.42,1.51,0.019,100,0,0,normal
2026-06-24T10:05:30,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,386499379,1836,13.93,1.48,0.0213,100,2,0,normal
2026-06-24T10:05:30,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,232141838,2456,15.1,1.38,0.0197,91.8,1,0,normal
2026-06-24T10:05:30,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,220393750,1856,13.49,1.63,0.019,96.3,2,0,normal
2026-06-24T10:05:30,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,460206677,2844,14.09,1.64,0.019,100,0,0,normal
2026-06-24T10:05:30,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,177478404,1469,15.56,1.58,0.0194,95.9,1,0,normal
2026-06-24T10:05:30,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,112783345,2521,15.11,1.57,0.0209,100,1,0,normal
2026-06-24T10:05:30,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,331749624,2983,14.58,1.35,0.0183,98.1,0,0,normal
2026-06-24T11:06:00,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,219115541,1670,15.34,1.51,0.0203,100,3,0,normal
2026-06-24T11:06:00,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,27089884,3272,15.47,1.4,0.0205,100,0,0,normal
2026-06-24T11:06:00,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,144902128,3170,16.08,1.51,0.0198,92.5,1,0,normal
2026-06-24T11:06:00,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,250169092,1233,14.54,1.65,0.0207,100,1,0,normal
2026-06-24T11:06:00,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,424394574,3145,14.52,1.64,0.0187,98.5,3,0,normal
2026-06-24T11:06:00,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,337481310,2250,15.28,1.47,0.0198,99.6,1,0,normal
2026-06-24T11:06:00,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,48890856,2479,15.17,1.54,0.0212,100,11,1,packet_loss_spike
2026-06-24T11:06:00,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,32869489,1864,14.25,1.49,0.0198,100,1,0,normal
2026-06-24T11:06:00,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,458188743,2798,15.8,1.55,0.0206,97.8,3,0,normal
2026-06-24T11:06:00,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,126778611,3398,14.48,1.47,0.0211,95.4,2,0,normal
2026-06-24T11:06:00,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,286294894,2290,14.79,1.56,0.0199,92.0,2,0,normal
2026-06-24T11:06:00,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,60379440,1360,14.06,1.41,0.0208,95.5,0,0,normal
2026-06-24T11:06:00,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,56208612,1989,15.25,1.38,0.0193,100,1,0,normal
2026-06-24T11:06:00,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,372737577,1513,15.06,1.38,0.0193,100,2,0,normal
2026-06-24T11:06:00,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,126920189,3325,15.31,1.58,0.0194,95.3,3,0,normal
2026-06-24T11:06:00,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,99709945,3335,15.84,1.6,0.0193,87.1,0,0,normal
2026-06-24T11:06:00,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,189358664,1924,15.82,1.51,0.0193,90.6,2,0,normal
2026-06-24T11:06:00,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,118835507,1784,16.34,1.43,0.0204,100,3,0,normal
2026-06-24T12:06:30,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,122384431,3385,14.22,1.37,0.0201,98.0,2,0,normal
2026-06-24T12:06:30,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,494964697,2564,14.29,1.51,0.0202,96.6,0,0,normal
2026-06-24T12:06:30,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,169279779,2021,14.18,1.45,0.0196,100,1,0,normal
2026-06-24T12:06:30,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,297196271,2835,15.21,1.47,0.0192,95.5,0,0,normal
2026-06-24T12:06:30,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,325613353,2805,14.94,1.36,0.0199,96.4,1,0,normal
2026-06-24T12:06:30,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,321850367,3418,14.66,1.57,0.0202,95.9,3,0,normal
2026-06-24T12:06:30,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,417769029,2457,13.85,1.32,0.0186,90.8,0,0,normal
2026-06-24T12:06:30,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,141916285,2339,15.42,1.54,0.0194,100,3,0,normal
2026-06-24T12:06:30,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,147345398,2733,14.01,1.51,0.0199,100,1,0,normal
2026-06-24T12:06:30,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,397568020,1315,14.27,1.5,0.0197,91.3,3,0,normal
2026-06-24T12:06:30,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,62441689,2374,16.54,1.51,0.0194,99.5,0,0,normal
2026-06-24T12:06:30,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,347780927,3326,14.01,1.53,0.0198,95.2,0,0,normal
2026-06-24T12:06:30,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,369633220,2952,15.03,1.55,0.021,100,2,0,normal
2026-06-24T12:06:30,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,323069432,2430,14.74,1.37,0.02,95.2,1,0,normal
2026-06-24T12:06:30,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,72607077,2960,15.3,1.63,0.022,90.8,1,0,normal
2026-06-24T12:06:30,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,278795817,3555,15.15,1.45,0.0211,94.4,3,0,normal
2026-06-24T12:06:30,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,206711034,2056,14.31,1.66,0.0185,95.7,1,0,normal
2026-06-24T12:06:30,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,472670540,3084,14.98,1.54,0.0194,100,1,0,normal
2026-06-24T13:07:00,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,380433380,2916,15.29,1.52,0.0208,100,1,0,normal
2026-06-24T13:07:00,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,279386410,2706,15.28,1.57,0.0196,98.2,3,0,normal
2026-06-24T13:07:00,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,129548474,3137,15.2,1.53,0.0207,91.4,3,0,normal
2026-06-24T13:07:00,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,18054865,2978,14.14,1.58,0.0198,96.6,0,0,normal
2026-06-24T13:07:00,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,64002694,1212,14.73,1.44,0.02,95.7,2,0,normal
2026-06-24T13:07:00,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,467992795,3427,15.64,1.55,0.0215,99.8,0,0,normal
2026-06-24T13:07:00,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,240543675,1681,15.51,1.4,0.0212,95.7,0,0,normal
2026-06-24T13:07:00,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,61730472,1490,14.8,1.45,0.0198,95.9,0,0,normal
2026-06-24T13:07:00,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,118228948,1657,14.15,1.55,0.019,100,0,0,normal
2026-06-24T13:07:00,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,341213776,2553,15.15,1.45,0.0198,100,3,0,normal
2026-06-24T13:07:00,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,183004063,1645,14.82,1.42,0.0203,96.7,0,0,normal
2026-06-24T13:07:00,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,368023591,1211,14.02,1.6,0.0211,97.4,2,0,normal
2026-06-24T13:07:00,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,234522652,3050,15.2,1.54,0.0204,98.6,1,0,normal
2026-06-24T13:07:00,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,403708922,2587,14.92,1.45,0.0217,100,3,0,normal
2026-06-24T13:07:00,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,178138317,1567,15.29,1.52,0.0205,100,3,0,normal
2026-06-24T13:07:00,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,323187789,2619,15.16,1.39,0.02,99.4,3,0,normal
2026-06-24T13:07:00,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,432696519,3530,15.02,1.48,0.0196,92.0,0,0,normal
2026-06-24T13:07:00,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,70802105,2772,15.74,1.4,0.0175,100,2,0,normal
2026-06-24T14:07:30,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,129494323,1509,14.68,1.37,0.0196,100,0,0,normal
2026-06-24T14:07:30,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,333712765,3460,14.32,1.44,0.0195,96.7,3,0,normal
2026-06-24T14:07:30,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,484939863,3123,15.93,1.56,0.0184,99.7,1,0,normal
2026-06-24T14:07:30,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,25031179,2128,14.98,1.38,0.0182,96.5,2,0,normal
2026-06-24T14:07:30,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,336911492,2111,15.36,1.63,0.0209,90.7,2,0,normal
2026-06-24T14:07:30,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,496264140,1746,15.43,1.49,0.0195,97.4,3,0,normal
2026-06-24T14:07:30,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,488018515,1516,14.72,1.48,0.0191,96.3,0,0,normal
2026-06-24T14:07:30,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,122041941,1333,13.56,1.55,0.0217,91.5,2,0,normal
2026-06-24T14:07:30,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,82934948,3465,15.6,1.42,0.021,91.7,0,0,normal
2026-06-24T14:07:30,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,280323064,3539,14.65,1.59,0.0207,96.4,2,0,normal
2026-06-24T14:07:30,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,17690576,2378,14.33,1.49,0.0208,100,0,0,normal
2026-06-24T14:07:30,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,262789602,3339,14.69,1.5,0.0195,96.3,1,0,normal
2026-06-24T14:07:30,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,436280505,2676,14.86,1.59,0.0191,92.4,0,0,normal
2026-06-24T14:07:30,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,387786541,1615,15.65,1.26,0.0202,100,3,0,normal
2026-06-24T14:07:30,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,338306589,2197,14.83,1.57,0.019,90.8,2,0,normal
2026-06-24T14:07:30,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,330503961,2955,14.27,1.48,0.0198,100,1,0,normal
2026-06-24T14:07:30,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,496052980,1763,15.19,1.47,0.0199,96.8,3,0,normal
2026-06-24T14:07:30,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,452528129,2747,16.88,1.46,0.0202,95.8,1,0,normal
2026-06-24T15:08:00,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,462988168,1630,14.08,1.43,0.0198,100,0,0,normal
2026-06-24T15:08:00,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,283465977,1837,15.13,1.45,0.0189,93.3,3,0,normal
2026-06-24T15:08:00,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,145866308,3555,15.65,1.43,0.0194,100,3,0,normal
2026-06-24T15:08:00,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,40560309,1567,15.5,1.57,0.0209,100,2,0,normal
2026-06-24T15:08:00,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,198574389,1443,15.62,1.54,0.021,93.5,1,0,normal
2026-06-24T15:08:00,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,435491729,2188,14.15,1.38,0.0182,95.9,0,1,link_congestion
2026-06-24T15:08:00,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,20514406,1326,14.37,1.45,0.0198,99.1,1,1,link_congestion
2026-06-24T15:08:00,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,162749529,3434,15.28,1.56,0.02,99.9,2,0,normal
2026-06-24T15:08:00,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,107907416,2500,14.03,1.56,0.0204,97.1,2,0,normal
2026-06-24T15:08:00,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,423255441,3154,15.42,1.5,0.0196,98.5,3,0,normal
2026-06-24T15:08:00,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,259111967,1628,14.35,1.41,0.0215,100,0,0,normal
2026-06-24T15:08:00,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,497251532,1515,14.22,1.48,0.0192,100,3,0,normal
2026-06-24T15:08:00,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,406031782,1432,14.67,1.59,0.0199,100,2,0,normal
2026-06-24T15:08:00,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,470419132,2734,14.85,1.61,0.019,97.1,3,0,normal
2026-06-24T15:08:00,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,29373305,3057,14.76,1.43,0.0195,91.4,2,0,normal
2026-06-24T15:08:00,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,225801243,1673,14.37,1.48,0.0218,95.0,3,0,normal
2026-06-24T15:08:00,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,469467788,2151,14.14,1.43,0.0192,94.1,3,0,normal
2026-06-24T15:08:00,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,421011908,3497,14.77,1.61,0.0195,100,1,0,normal
2026-06-24T16:08:30,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,370731929,1954,15.54,1.55,0.0202,100,1,0,normal
2026-06-24T16:08:30,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,53495216,1738,15.43,1.49,0.0207,96.6,1,0,normal
2026-06-24T16:08:30,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,233438206,2041,15.31,1.52,0.0177,94.9,0,0,normal
2026-06-24T16:08:30,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,277338209,3381,15.61,1.44,0.0194,85.8,1,0,normal
2026-06-24T16:08:30,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,185902208,2407,15.37,1.44,0.0201,95.7,2,0,normal
2026-06-24T16:08:30,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,119563623,2838,15.75,1.3,0.0213,94.5,12,1,link_congestion
2026-06-24T16:08:30,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,423444921,1201,14.3,1.38,0.0211,99.1,5,1,link_congestion
2026-06-24T16:08:30,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,99695100,3398,14.68,1.58,0.02,100,2,0,normal
2026-06-24T16:08:30,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,334631162,2238,15.67,1.42,0.0201,93.3,2,0,normal
2026-06-24T16:08:30,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,481988029,1925,13.8,1.55,0.0198,96.4,2,0,normal
2026-06-24T16:08:30,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,286990175,2806,15.34,1.49,0.019,98.5,0,0,normal
2026-06-24T16:08:30,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,100392201,2787,15.37,1.54,0.0196,98.0,0,0,normal
2026-06-24T16:08:30,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,269658781,2716,14.57,1.62,0.0186,95.3,2,0,normal
2026-06-24T16:08:30,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,395952426,1436,15.63,1.58,0.0215,89.0,1,0,normal
2026-06-24T16:08:30,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,53186525,2363,17.17,1.54,0.0184,95.8,2,0,normal
2026-06-24T16:08:30,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,339175867,2448,14.73,1.43,0.0212,99.9,3,0,normal
2026-06-24T16:08:30,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,414799580,2837,16.23,1.38,0.0202,100,1,0,normal
2026-06-24T16:08:30,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,260091434,1329,14.32,1.66,0.0204,100,0,0,normal
2026-06-24T17:09:00,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,37481025,2802,14.33,1.46,0.0194,94.7,2,0,normal
2026-06-24T17:09:00,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,219961368,3043,14.3,1.29,0.0204,100,3,0,normal
2026-06-24T17:09:00,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,126733748,1578,14.67,1.56,0.0203,89.7,2,0,normal
2026-06-24T17:09:00,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,148474544,2547,14.65,1.64,0.0194,98.9,0,0,normal
2026-06-24T17:09:00,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,438848005,1645,14.86,1.4,0.0194,95.3,3,0,normal
2026-06-24T17:09:00,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,348883370,1261,13.66,1.47,0.0198,100,2,1,link_congestion
2026-06-24T17:09:00,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,105018493,2821,15.08,1.36,0.0188,98.6,9,1,link_congestion
2026-06-24T17:09:00,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,374182678,1660,15.72,1.51,0.0197,100,1,0,normal
2026-06-24T17:09:00,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,451087050,1292,16.1,1.52,0.0203,92.4,3,0,normal
2026-06-24T17:09:00,link-011,hub-delhi,branch-jaipur,IPSec-IKEv2,ESTABLISHED,477065102,1233,14.01,1.55,0.0205,99.0,3,0,normal
2026-06-24T17:09:00,link-012,hub-delhi,branch-lucknow,IPSec-IKEv2,ESTABLISHED,99323956,1993,14.73,1.54,0.0218,96.6,2,0,normal
2026-06-24T17:09:00,link-013,hub-delhi,branch-kochi,IPSec-IKEv2,ESTABLISHED,277720696,1545,16.21,1.59,0.0205,96.6,1,0,normal
2026-06-24T17:09:00,link-014,hub-delhi,branch-nagpur,IPSec-IKEv2,ESTABLISHED,432075884,2436,13.99,1.53,0.0203,90.9,0,0,normal
2026-06-24T17:09:00,link-015,hub-delhi,branch-bhopal,IPSec-IKEv2,ESTABLISHED,38512583,3081,15.23,1.51,0.0219,100,0,0,normal
2026-06-24T17:09:00,link-016,dc-mumbai,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,461438837,3418,14.19,1.42,0.0169,99.1,3,0,normal
2026-06-24T17:09:00,link-017,dc-mumbai,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,137297494,2202,16.13,1.56,0.0194,100,3,0,normal
2026-06-24T17:09:00,link-018,dc-mumbai,branch-kochi,IPSec-IKEv2,ESTABLISHED,233473193,1906,15.34,1.43,0.0194,99.3,0,0,normal
2026-06-24T17:09:00,link-019,dc-mumbai,branch-pune,IPSec-IKEv2,ESTABLISHED,56658398,2756,16.06,1.49,0.0196,95.7,2,0,normal
2026-06-24T18:09:30,link-002,hub-delhi,branch-bengaluru,IPSec-IKEv2,ESTABLISHED,166752910,2466,15.32,1.66,0.0193,100,9,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-003,hub-delhi,branch-chennai,IPSec-IKEv2,ESTABLISHED,481834543,3032,13.28,1.48,0.0193,97.2,0,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-004,hub-delhi,branch-hyderabad,IPSec-IKEv2,ESTABLISHED,426995507,2316,14.16,1.6,0.0216,98.3,4,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-005,hub-delhi,branch-pune,IPSec-IKEv2,ESTABLISHED,66644612,2767,15.44,1.49,0.0202,100,0,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-006,hub-delhi,branch-ahmedabad,IPSec-IKEv2,ESTABLISHED,360373373,1973,17.04,1.49,0.0201,100,9,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-007,hub-delhi,branch-kolkata,IPSec-IKEv2,ESTABLISHED,411958177,2564,14.89,1.59,0.0205,100,12,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-008,hub-delhi,branch-bhubaneswar,IPSec-IKEv2,ESTABLISHED,232130341,2614,15.98,1.49,0.0197,100,9,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-009,hub-delhi,branch-guwahati,IPSec-IKEv2,ESTABLISHED,122729731,3529,14.86,1.57,0.0199,99.0,2,1,ospf_adjacency_lost
2026-06-24T18:09:30,link-010,hub-delhi,branch-chandigarh,IPSec-IKEv2,ESTABLISHED,187633753,2460,15.56,1.55,0.0216,100,3,1,ospf_adjacency_lost
